"","X","brand","model","year","price","transmission","fuelType","engineSize","kmpl","kilometraggio"
"15062",63568,"Skoda"," Fabia",2019,14958.2,"Manual","Petrol",1,21.1806167400881,7091
"15063",63569,"Skoda"," Fabia",2016,12874.84,"Semi-Auto","Petrol",1.2,21.1806167400881,42240
"15064",63574,"Skoda"," Fabia",2016,9858.84,"Manual","Petrol",1.2,21.1806167400881,58960
"15065",63580,"Skoda"," Fabia",2019,11600,"Manual","Petrol",1,20.3348017621145,21182
"15066",63581,"Skoda"," Fabia",2019,14262.2,"Automatic","Petrol",1,21.1806167400881,23414
"15067",63586,"Skoda"," Fabia",2019,13338.84,"Manual","Petrol",1,20.3348017621145,8960
"15068",63596,"Skoda"," Fabia",2019,12758.84,"Manual","Petrol",1,21.6387665198238,6400
"15069",63597,"Skoda"," Fabia",2019,15426.84,"Manual","Petrol",1,18.431718061674,4800
"15070",63602,"Skoda"," Fabia",2019,14488.4,"Manual","Petrol",1,18.1145374449339,58
"15071",63608,"Skoda"," Fabia",2017,9268.4,"Manual","Petrol",1,20.7577092511013,20566
"15072",63609,"Skoda"," Fabia",2016,10173.2,"Manual","Petrol",1.2,21.1806167400881,71766
"15073",63618,"Skoda"," Fabia",2015,12574.4,"Semi-Auto","Petrol",1.2,21.1806167400881,5650
"15074",63619,"Skoda"," Fabia",2018,14743.6,"Semi-Auto","Petrol",1,21.6387665198238,8112
"15075",63631,"Skoda"," Fabia",2018,10764.8,"Manual","Petrol",1,20.3348017621145,13120
"15076",63636,"Skoda"," Fabia",2017,12736.8,"Automatic","Other",1.2,21.1806167400881,32000
"15077",63646,"Skoda"," Fabia",2017,11159.2,"Semi-Auto","Petrol",1.2,21.1806167400881,38560
"15078",63648,"Skoda"," Fabia",2015,11553.6,"Semi-Auto","Petrol",1.2,21.1806167400881,22272
"15079",63658,"Skoda"," Fabia",2017,11020,"Semi-Auto","Petrol",1,21.6387665198238,27410
"15080",63660,"Skoda"," Fabia",2017,10709.12,"Semi-Auto","Petrol",1.2,21.1806167400881,68048
"15081",64394,"Volkswagen"," Golf",2019,19720,"Manual","Diesel",1.6,20.3348017621145,12800
